Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
"Congo, Dem. Rep.",COD,Total,TOT,Channel Islands,CHI,..
"Congo, Dem. Rep.",COD,Total,TOT,Chile,CHL,13
"Congo, Dem. Rep.",COD,Total,TOT,China,CHN,21
"Congo, Dem. Rep.",COD,Total,TOT,Colombia,COL,11
"Congo, Dem. Rep.",COD,Total,TOT,Comoros,COM,24
"Congo, Dem. Rep.",COD,Total,TOT,"Congo, Dem. Rep.",COD,0
"Congo, Dem. Rep.",COD,Total,TOT,"Congo, Rep.",COG,13781
"Congo, Dem. Rep.",COD,Total,TOT,Cook Islands,COK,0
"Congo, Dem. Rep.",COD,Total,TOT,Costa Rica,CRI,2
"Congo, Dem. Rep.",COD,Total,TOT,Cote d'Ivoire,CIV,9
"Congo, Dem. Rep.",COD,Total,TOT,Croatia,HRV,1
"Congo, Dem. Rep.",COD,Total,TOT,Cuba,CUB,0
"Congo, Dem. Rep.",COD,Total,TOT,Cyprus,CYP,311
"Congo, Dem. Rep.",COD,Total,TOT,Czech Republic,CZE,33
"Congo, Dem. Rep.",COD,Total,TOT,Denmark,DNK,167
"Congo, Dem. Rep.",COD,Total,TOT,Djibouti,DJI,1883
"Congo, Dem. Rep.",COD,Total,TOT,Dominica,DMA,0
"Congo, Dem. Rep.",COD,Total,TOT,Dominican Republic,DOM,7
"Congo, Dem. Rep.",COD,Total,TOT,Ecuador,ECU,0
"Congo, Dem. Rep.",COD,Total,TOT,"Egypt, Arab Rep.",EGY,102
"Congo, Dem. Rep.",COD,Total,TOT,El Salvador,SLV,0
"Congo, Dem. Rep.",COD,Total,TOT,Equatorial Guinea,GNQ,35
"Congo, Dem. Rep.",COD,Total,TOT,Eritrea,ERI,1335
"Congo, Dem. Rep.",COD,Total,TOT,Estonia,EST,0
"Congo, Dem. Rep.",COD,Total,TOT,Ethiopia,ETH,6179
"Congo, Dem. Rep.",COD,Total,TOT,Faeroe Islands,FRO,0
"Congo, Dem. Rep.",COD,Total,TOT,Falkland Islands (Malvinas),FLK,0
"Congo, Dem. Rep.",COD,Total,TOT,Fiji,FJI,0
"Congo, Dem. Rep.",COD,Total,TOT,Finland,FIN,313
"Congo, Dem. Rep.",COD,Total,TOT,France,FRA,2535
"Congo, Dem. Rep.",COD,Total,TOT,French Guiana,GUF,4
"Congo, Dem. Rep.",COD,Total,TOT,French Polynesia,PYF,2
"Congo, Dem. Rep.",COD,Total,TOT,Gabon,GAB,4208
"Congo, Dem. Rep.",COD,Total,TOT,"Gambia, The",GMB,626
"Congo, Dem. Rep.",COD,Total,TOT,Georgia,GEO,0
"Congo, Dem. Rep.",COD,Total,TOT,Germany,DEU,11877
"Congo, Dem. Rep.",COD,Total,TOT,Ghana,GHA,16
"Congo, Dem. Rep.",COD,Total,TOT,Gibraltar,GIB,0
"Congo, Dem. Rep.",COD,Total,TOT,Greece,GRC,107
"Congo, Dem. Rep.",COD,Total,TOT,Greenland,GRL,0
"Congo, Dem. Rep.",COD,Total,TOT,Grenada,GRD,0
"Congo, Dem. Rep.",COD,Total,TOT,Guadeloupe,GLP,1
"Congo, Dem. Rep.",COD,Total,TOT,Guam,GUM,0
"Congo, Dem. Rep.",COD,Total,TOT,Guatemala,GTM,0
"Congo, Dem. Rep.",COD,Total,TOT,Guinea,GIN,0
"Congo, Dem. Rep.",COD,Total,TOT,Guinea-Bissau,GNB,0
"Congo, Dem. Rep.",COD,Total,TOT,Guyana,GUY,0
"Congo, Dem. Rep.",COD,Total,TOT,Haiti,HTI,0
"Congo, Dem. Rep.",COD,Total,TOT,Honduras,HND,0
"Congo, Dem. Rep.",COD,Total,TOT,"Hong Kong SAR, China",HKG,59
"Congo, Dem. Rep.",COD,Total,TOT,Hungary,HUN,23
"Congo, Dem. Rep.",COD,Total,TOT,Iceland,ISL,2
"Congo, Dem. Rep.",COD,Total,TOT,India,IND,730
"Congo, Dem. Rep.",COD,Total,TOT,Indonesia,IDN,11
"Congo, Dem. Rep.",COD,Total,TOT,"Iran, Islamic Rep.",IRN,0
"Congo, Dem. Rep.",COD,Total,TOT,Iraq,IRQ,0
"Congo, Dem. Rep.",COD,Total,TOT,Ireland,IRL,88
"Congo, Dem. Rep.",COD,Total,TOT,Isle of Man,IMN,..
"Congo, Dem. Rep.",COD,Total,TOT,Israel,ISR,9
"Congo, Dem. Rep.",COD,Total,TOT,Italy,ITA,2038
"Congo, Dem. Rep.",COD,Total,TOT,Jamaica,JAM,0
"Congo, Dem. Rep.",COD,Total,TOT,Japan,JPN,232
"Congo, Dem. Rep.",COD,Total,TOT,Jordan,JOR,7
"Congo, Dem. Rep.",COD,Total,TOT,Kazakhstan,KAZ,0
"Congo, Dem. Rep.",COD,Total,TOT,Kenya,KEN,4108
"Congo, Dem. Rep.",COD,Total,TOT,Kiribati,KIR,0
"Congo, Dem. Rep.",COD,Total,TOT,"Korea, Dem. Rep.",PRK,2
"Congo, Dem. Rep.",COD,Total,TOT,"Korea, Rep.",KOR,0
"Congo, Dem. Rep.",COD,Total,TOT,Kosovo,XKX,..
"Congo, Dem. Rep.",COD,Total,TOT,Kuwait,KWT,0
"Congo, Dem. Rep.",COD,Total,TOT,Kyrgyz Republic,KGZ,0
"Congo, Dem. Rep.",COD,Total,TOT,Lao PDR,LAO,0
"Congo, Dem. Rep.",COD,Total,TOT,Latvia,LVA,2
"Congo, Dem. Rep.",COD,Total,TOT,Lebanon,LBN,0
"Congo, Dem. Rep.",COD,Total,TOT,Lesotho,LSO,138
"Congo, Dem. Rep.",COD,Total,TOT,Liberia,LBR,0
"Congo, Dem. Rep.",COD,Total,TOT,Libya,LBY,3
"Congo, Dem. Rep.",COD,Total,TOT,Liechtenstein,LIE,0
"Congo, Dem. Rep.",COD,Total,TOT,Lithuania,LTU,0
"Congo, Dem. Rep.",COD,Total,TOT,Luxembourg,LUX,568
"Congo, Dem. Rep.",COD,Total,TOT,"Macao SAR, China",MAC,0
"Congo, Dem. Rep.",COD,Total,TOT,"Macedonia, FYR",MKD,64
"Congo, Dem. Rep.",COD,Total,TOT,Madagascar,MDG,58
"Congo, Dem. Rep.",COD,Total,TOT,Malawi,MWI,2655
"Congo, Dem. Rep.",COD,Total,TOT,Malaysia,MYS,18
"Congo, Dem. Rep.",COD,Total,TOT,Maldives,MDV,0
"Congo, Dem. Rep.",COD,Total,TOT,Mali,MLI,0
"Congo, Dem. Rep.",COD,Total,TOT,Malta,MLT,0
"Congo, Dem. Rep.",COD,Total,TOT,Marshall Islands,MHL,0
"Congo, Dem. Rep.",COD,Total,TOT,Martinique,MTQ,2
"Congo, Dem. Rep.",COD,Total,TOT,Mauritania,MRT,37
"Congo, Dem. Rep.",COD,Total,TOT,Mauritius,MUS,15
"Congo, Dem. Rep.",COD,Total,TOT,Mayotte,MYT,566
"Congo, Dem. Rep.",COD,Total,TOT,Mexico,MEX,11
"Congo, Dem. Rep.",COD,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
"Congo, Dem. Rep.",COD,Total,TOT,Moldova,MDA,0
"Congo, Dem. Rep.",COD,Total,TOT,Monaco,MCO,22
"Congo, Dem. Rep.",COD,Total,TOT,Mongolia,MNG,0
"Congo, Dem. Rep.",COD,Total,TOT,Montenegro,MNE,..
"Congo, Dem. Rep.",COD,Total,TOT,Montserrat,MSR,0
"Congo, Dem. Rep.",COD,Total,TOT,Morocco,MAR,0
"Congo, Dem. Rep.",COD,Total,TOT,Mozambique,MOZ,1572
"Congo, Dem. Rep.",COD,Total,TOT,Myanmar,MMR,3
"Congo, Dem. Rep.",COD,Total,TOT,Namibia,NAM,89
"Congo, Dem. Rep.",COD,Total,TOT,Naura,NRU,0
"Congo, Dem. Rep.",COD,Total,TOT,Nepal,NPL,9
"Congo, Dem. Rep.",COD,Total,TOT,Netherlands,NLD,5283
"Congo, Dem. Rep.",COD,Total,TOT,Netherlands Antilles,ANT,0
"Congo, Dem. Rep.",COD,Total,TOT,New Caledonia,NCL,1
"Congo, Dem. Rep.",COD,Total,TOT,New Zealand,NZL,59
"Congo, Dem. Rep.",COD,Total,TOT,Nicaragua,NIC,20
"Congo, Dem. Rep.",COD,Total,TOT,Niger,NER,6
"Congo, Dem. Rep.",COD,Total,TOT,Nigeria,NGA,144
"Congo, Dem. Rep.",COD,Total,TOT,Niue,NIU,0
"Congo, Dem. Rep.",COD,Total,TOT,Norfolk Island,NFK,0
"Congo, Dem. Rep.",COD,Total,TOT,Northern Mariana Islands,MNP,0
"Congo, Dem. Rep.",COD,Total,TOT,Norway,NOR,0
"Congo, Dem. Rep.",COD,Total,TOT,Oman,OMN,0
"Congo, Dem. Rep.",COD,Total,TOT,Pakistan,PAK,46
"Congo, Dem. Rep.",COD,Total,TOT,Palau,PLW,0
"Congo, Dem. Rep.",COD,Total,TOT,Panama,PAN,5
"Congo, Dem. Rep.",COD,Total,TOT,Papua New Guinea,PNG,0
"Congo, Dem. Rep.",COD,Total,TOT,Paraguay,PRY,0
"Congo, Dem. Rep.",COD,Total,TOT,Peru,PER,84
"Congo, Dem. Rep.",COD,Total,TOT,Philippines,PHL,22
"Congo, Dem. Rep.",COD,Total,TOT,Poland,POL,37
"Congo, Dem. Rep.",COD,Total,TOT,Portugal,PRT,1660
"Congo, Dem. Rep.",COD,Total,TOT,Puerto Rico,PRI,0
"Congo, Dem. Rep.",COD,Total,TOT,Qatar,QAT,1
"Congo, Dem. Rep.",COD,Total,TOT,Reunion,REU,241
"Congo, Dem. Rep.",COD,Total,TOT,Romania,ROU,0
"Congo, Dem. Rep.",COD,Total,TOT,Russian Federation,RUS,1242
"Congo, Dem. Rep.",COD,Total,TOT,Rwanda,RWA,288278
"Congo, Dem. Rep.",COD,Total,TOT,Saint Helena,SHN,0
"Congo, Dem. Rep.",COD,Total,TOT,Saint Pierre and Miquelon,SPM,0
"Congo, Dem. Rep.",COD,Total,TOT,Samoa,WSM,0
"Congo, Dem. Rep.",COD,Total,TOT,San Marino,SMR,0
"Congo, Dem. Rep.",COD,Total,TOT,Sao Tome and Principe,STP,4
"Congo, Dem. Rep.",COD,Total,TOT,Saudi Arabia,SAU,0
"Congo, Dem. Rep.",COD,Total,TOT,Senegal,SEN,0
"Congo, Dem. Rep.",COD,Total,TOT,Serbia,SRB,..
"Congo, Dem. Rep.",COD,Total,TOT,Serbia and Montenegro,SCG,13
"Congo, Dem. Rep.",COD,Total,TOT,Seychelles,SYC,24
"Congo, Dem. Rep.",COD,Total,TOT,Sierra Leone,SLE,0
"Congo, Dem. Rep.",COD,Total,TOT,Singapore,SGP,11
"Congo, Dem. Rep.",COD,Total,TOT,Slovak Republic,SVK,6
"Congo, Dem. Rep.",COD,Total,TOT,Slovenia,SVN,8
"Congo, Dem. Rep.",COD,Total,TOT,Solomon Islands,SLB,0
"Congo, Dem. Rep.",COD,Total,TOT,Somalia,SOM,2561
"Congo, Dem. Rep.",COD,Total,TOT,South Africa,ZAF,3827
"Congo, Dem. Rep.",COD,Total,TOT,Spain,ESP,621
"Congo, Dem. Rep.",COD,Total,TOT,Sri Lanka,LKA,0
"Congo, Dem. Rep.",COD,Total,TOT,St. Kitts and Nevis,KNA,0
"Congo, Dem. Rep.",COD,Total,TOT,St. Lucia,LCA,0
"Congo, Dem. Rep.",COD,Total,TOT,St. Vincent and the Grenadines,VCT,0
"Congo, Dem. Rep.",COD,Total,TOT,Sudan,SDN,53612
"Congo, Dem. Rep.",COD,Total,TOT,Suriname,SUR,0
"Congo, Dem. Rep.",COD,Total,TOT,Swaziland,SWZ,101
"Congo, Dem. Rep.",COD,Total,TOT,Sweden,SWE,988
"Congo, Dem. Rep.",COD,Total,TOT,Switzerland,CHE,4356
"Congo, Dem. Rep.",COD,Total,TOT,Syrian Arab Republic,SYR,0
"Congo, Dem. Rep.",COD,Total,TOT,"Taiwan, China",TWN,1
"Congo, Dem. Rep.",COD,Total,TOT,Tajikistan,TJK,0
"Congo, Dem. Rep.",COD,Total,TOT,Tanzania,TZA,24039
"Congo, Dem. Rep.",COD,Total,TOT,Thailand,THA,381
"Congo, Dem. Rep.",COD,Total,TOT,Timor-Leste,TLS,0
"Congo, Dem. Rep.",COD,Total,TOT,Togo,TGO,0
"Congo, Dem. Rep.",COD,Total,TOT,Tokelau,TKL,0
"Congo, Dem. Rep.",COD,Total,TOT,Tonga,TON,0
"Congo, Dem. Rep.",COD,Total,TOT,Trinidad and Tobago,TTO,0
"Congo, Dem. Rep.",COD,Total,TOT,Tunisia,TUN,2
"Congo, Dem. Rep.",COD,Total,TOT,Turkey,TUR,20
"Congo, Dem. Rep.",COD,Total,TOT,Turkmenistan,TKM,0
"Congo, Dem. Rep.",COD,Total,TOT,Turks and Caicos Islands,TCA,0
"Congo, Dem. Rep.",COD,Total,TOT,Tuvalu,TUV,0
"Congo, Dem. Rep.",COD,Total,TOT,Uganda,UGA,86624
"Congo, Dem. Rep.",COD,Total,TOT,Ukraine,UKR,839
"Congo, Dem. Rep.",COD,Total,TOT,United Arab Emirates,ARE,2
"Congo, Dem. Rep.",COD,Total,TOT,United Kingdom,GBR,6532
"Congo, Dem. Rep.",COD,Total,TOT,United States,USA,12960
"Congo, Dem. Rep.",COD,Total,TOT,Uruguay,URY,2
"Congo, Dem. Rep.",COD,Total,TOT,Uzbekistan,UZB,0
"Congo, Dem. Rep.",COD,Total,TOT,Vanuatu,VUT,0
"Congo, Dem. Rep.",COD,Total,TOT,"Venezuela, RB",VEN,8
"Congo, Dem. Rep.",COD,Total,TOT,Vietnam,VNM,5
"Congo, Dem. Rep.",COD,Total,TOT,Virgin Islands (U.S.),VIR,0
"Congo, Dem. Rep.",COD,Total,TOT,"Virgin Islands, British",VGB,0
"Congo, Dem. Rep.",COD,Total,TOT,Wallis and Futuna,WLF,0
"Congo, Dem. Rep.",COD,Total,TOT,West Bank and Gaza,PSE,0
"Congo, Dem. Rep.",COD,Total,TOT,"Yemen, Rep.",YEM,0
"Congo, Dem. Rep.",COD,Total,TOT,Zambia,ZMB,16601
"Congo, Dem. Rep.",COD,Total,TOT,Zimbabwe,ZWE,170
Somalia,SOM,Total,TOT,Algeria,DZA,5
Somalia,SOM,Total,TOT,Afghanistan,AFG,2
Somalia,SOM,Total,TOT,Albania,ALB,0
Somalia,SOM,Total,TOT,American Samoa,ASM,0
Somalia,SOM,Total,TOT,Andorra,AND,7
Somalia,SOM,Total,TOT,Angola,AGO,1
Somalia,SOM,Total,TOT,Anguilla,AIA,0
Somalia,SOM,Total,TOT,Antigua and Barbuda,ATG,0
Somalia,SOM,Total,TOT,Argentina,ARG,0
Somalia,SOM,Total,TOT,Armenia,ARM,0
Somalia,SOM,Total,TOT,Aruba,ABW,0
Somalia,SOM,Total,TOT,Australia,AUS,3689
Somalia,SOM,Total,TOT,Austria,AUT,143
Somalia,SOM,Total,TOT,Azerbaijan,AZE,0
Somalia,SOM,Total,TOT,"Bahamas, The",BHS,2
Somalia,SOM,Total,TOT,Bahrain,BHR,139
Somalia,SOM,Total,TOT,Bangladesh,BGD,4
Somalia,SOM,Total,TOT,Barbados,BRB,0
Somalia,SOM,Total,TOT,Belarus,BLR,0
Somalia,SOM,Total,TOT,Belgium,BEL,428
Somalia,SOM,Total,TOT,Belize,BLZ,0
Somalia,SOM,Total,TOT,Benin,BEN,9
Somalia,SOM,Total,TOT,Bermuda,BMU,7
Somalia,SOM,Total,TOT,Bhutan,BTN,0
Somalia,SOM,Total,TOT,Bolivia,BOL,0
Somalia,SOM,Total,TOT,Bosnia and Herzegovina,BIH,4
Somalia,SOM,Total,TOT,Botswana,BWA,3
Somalia,SOM,Total,TOT,Brazil,BRA,10
Somalia,SOM,Total,TOT,Brunei Darussalam,BRN,0
Somalia,SOM,Total,TOT,Bulgaria,BGR,9
Somalia,SOM,Total,TOT,Burkina Faso,BFA,0
Somalia,SOM,Total,TOT,Burundi,BDI,71
Somalia,SOM,Total,TOT,Cambodia,KHM,0
Somalia,SOM,Total,TOT,Cameroon,CMR,195
Somalia,SOM,Total,TOT,Canada,CAN,19798
Somalia,SOM,Total,TOT,Cape Verde,CPV,0
Somalia,SOM,Total,TOT,Cayman Islands,CYM,0
Somalia,SOM,Total,TOT,Central African Republic,CAF,3
Somalia,SOM,Total,TOT,Chad,TCD,40
Somalia,SOM,Total,TOT,Channel Islands,CHI,..
Somalia,SOM,Total,TOT,Chile,CHL,0
Somalia,SOM,Total,TOT,China,CHN,2
Somalia,SOM,Total,TOT,Colombia,COL,0
Somalia,SOM,Total,TOT,Comoros,COM,8
Somalia,SOM,Total,TOT,"Congo, Dem. Rep.",COD,1991
Somalia,SOM,Total,TOT,"Congo, Rep.",COG,4
Somalia,SOM,Total,TOT,Cook Islands,COK,0
Somalia,SOM,Total,TOT,Costa Rica,CRI,1
Somalia,SOM,Total,TOT,Cote d'Ivoire,CIV,88
Somalia,SOM,Total,TOT,Croatia,HRV,0
Somalia,SOM,Total,TOT,Cuba,CUB,0
Somalia,SOM,Total,TOT,Cyprus,CYP,6
Somalia,SOM,Total,TOT,Czech Republic,CZE,6
Somalia,SOM,Total,TOT,Denmark,DNK,11556
Somalia,SOM,Total,TOT,Djibouti,DJI,41968
Somalia,SOM,Total,TOT,Dominica,DMA,0
Somalia,SOM,Total,TOT,Dominican Republic,DOM,4
Somalia,SOM,Total,TOT,Ecuador,ECU,0
Somalia,SOM,Total,TOT,"Egypt, Arab Rep.",EGY,1418
Somalia,SOM,Total,TOT,El Salvador,SLV,0
Somalia,SOM,Total,TOT,Equatorial Guinea,GNQ,5
Somalia,SOM,Total,TOT,Eritrea,ERI,292
Somalia,SOM,Total,TOT,Estonia,EST,0
Somalia,SOM,Total,TOT,Ethiopia,ETH,101938
Somalia,SOM,Total,TOT,Faeroe Islands,FRO,0
Somalia,SOM,Total,TOT,Falkland Islands (Malvinas),FLK,0
Somalia,SOM,Total,TOT,Fiji,FJI,0
Somalia,SOM,Total,TOT,Finland,FIN,3941
Somalia,SOM,Total,TOT,France,FRA,1701
Somalia,SOM,Total,TOT,French Guiana,GUF,0
Somalia,SOM,Total,TOT,French Polynesia,PYF,19
Somalia,SOM,Total,TOT,Gabon,GAB,12
Somalia,SOM,Total,TOT,"Gambia, The",GMB,107
Somalia,SOM,Total,TOT,Georgia,GEO,0
Somalia,SOM,Total,TOT,Germany,DEU,5853
Somalia,SOM,Total,TOT,Ghana,GHA,44
Somalia,SOM,Total,TOT,Gibraltar,GIB,0
Somalia,SOM,Total,TOT,Greece,GRC,26
Somalia,SOM,Total,TOT,Greenland,GRL,0
Somalia,SOM,Total,TOT,Grenada,GRD,0
Somalia,SOM,Total,TOT,Guadeloupe,GLP,2
Somalia,SOM,Total,TOT,Guam,GUM,1
Somalia,SOM,Total,TOT,Guatemala,GTM,0
Somalia,SOM,Total,TOT,Guinea,GIN,3
Somalia,SOM,Total,TOT,Guinea-Bissau,GNB,0
Somalia,SOM,Total,TOT,Guyana,GUY,0
Somalia,SOM,Total,TOT,Haiti,HTI,0
Somalia,SOM,Total,TOT,Honduras,HND,0
Somalia,SOM,Total,TOT,"Hong Kong SAR, China",HKG,16
Somalia,SOM,Total,TOT,Hungary,HUN,21
Somalia,SOM,Total,TOT,Iceland,ISL,0
Somalia,SOM,Total,TOT,India,IND,181
Somalia,SOM,Total,TOT,Indonesia,IDN,94
Somalia,SOM,Total,TOT,"Iran, Islamic Rep.",IRN,24
Somalia,SOM,Total,TOT,Iraq,IRQ,0
Somalia,SOM,Total,TOT,Ireland,IRL,388
Somalia,SOM,Total,TOT,Isle of Man,IMN,..
Somalia,SOM,Total,TOT,Israel,ISR,11
Somalia,SOM,Total,TOT,Italy,ITA,6864
Somalia,SOM,Total,TOT,Jamaica,JAM,0
Somalia,SOM,Total,TOT,Japan,JPN,7
Somalia,SOM,Total,TOT,Jordan,JOR,75
Somalia,SOM,Total,TOT,Kazakhstan,KAZ,0
Somalia,SOM,Total,TOT,Kenya,KEN,36512
Somalia,SOM,Total,TOT,Kiribati,KIR,0
Somalia,SOM,Total,TOT,"Korea, Dem. Rep.",PRK,0
Somalia,SOM,Total,TOT,"Korea, Rep.",KOR,0
Somalia,SOM,Total,TOT,Kosovo,XKX,..
Somalia,SOM,Total,TOT,Kuwait,KWT,1048
Somalia,SOM,Total,TOT,Kyrgyz Republic,KGZ,1
Somalia,SOM,Total,TOT,Lao PDR,LAO,0
Somalia,SOM,Total,TOT,Latvia,LVA,1
Somalia,SOM,Total,TOT,Lebanon,LBN,682
Somalia,SOM,Total,TOT,Lesotho,LSO,3
Somalia,SOM,Total,TOT,Liberia,LBR,0
Somalia,SOM,Total,TOT,Libya,LBY,71
Somalia,SOM,Total,TOT,Liechtenstein,LIE,0
Somalia,SOM,Total,TOT,Lithuania,LTU,3
Somalia,SOM,Total,TOT,Luxembourg,LUX,11
Somalia,SOM,Total,TOT,"Macao SAR, China",MAC,0
Somalia,SOM,Total,TOT,"Macedonia, FYR",MKD,53
Somalia,SOM,Total,TOT,Madagascar,MDG,4
Somalia,SOM,Total,TOT,Malawi,MWI,169
Somalia,SOM,Total,TOT,Malaysia,MYS,5
Somalia,SOM,Total,TOT,Maldives,MDV,0
Somalia,SOM,Total,TOT,Mali,MLI,0
Somalia,SOM,Total,TOT,Malta,MLT,0
Somalia,SOM,Total,TOT,Marshall Islands,MHL,0
Somalia,SOM,Total,TOT,Martinique,MTQ,2
Somalia,SOM,Total,TOT,Mauritania,MRT,8
Somalia,SOM,Total,TOT,Mauritius,MUS,0
Somalia,SOM,Total,TOT,Mayotte,MYT,55
Somalia,SOM,Total,TOT,Mexico,MEX,6
Somalia,SOM,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Somalia,SOM,Total,TOT,Moldova,MDA,0
Somalia,SOM,Total,TOT,Monaco,MCO,18
Somalia,SOM,Total,TOT,Mongolia,MNG,0
Somalia,SOM,Total,TOT,Montenegro,MNE,..
Somalia,SOM,Total,TOT,Montserrat,MSR,0
Somalia,SOM,Total,TOT,Morocco,MAR,6
Somalia,SOM,Total,TOT,Mozambique,MOZ,39
Somalia,SOM,Total,TOT,Myanmar,MMR,0
Somalia,SOM,Total,TOT,Namibia,NAM,2
Somalia,SOM,Total,TOT,Naura,NRU,0
Somalia,SOM,Total,TOT,Nepal,NPL,2
Somalia,SOM,Total,TOT,Netherlands,NLD,19962
Somalia,SOM,Total,TOT,Netherlands Antilles,ANT,0
Somalia,SOM,Total,TOT,New Caledonia,NCL,11
Somalia,SOM,Total,TOT,New Zealand,NZL,1738
Somalia,SOM,Total,TOT,Nicaragua,NIC,16
Somalia,SOM,Total,TOT,Niger,NER,10
Somalia,SOM,Total,TOT,Nigeria,NGA,273
Somalia,SOM,Total,TOT,Niue,NIU,0
Somalia,SOM,Total,TOT,Norfolk Island,NFK,0
Somalia,SOM,Total,TOT,Northern Mariana Islands,MNP,0
Somalia,SOM,Total,TOT,Norway,NOR,6582
Somalia,SOM,Total,TOT,Oman,OMN,336
Somalia,SOM,Total,TOT,Pakistan,PAK,11
Somalia,SOM,Total,TOT,Palau,PLW,0
Somalia,SOM,Total,TOT,Panama,PAN,0
Somalia,SOM,Total,TOT,Papua New Guinea,PNG,4
Somalia,SOM,Total,TOT,Paraguay,PRY,0
Somalia,SOM,Total,TOT,Peru,PER,5
Somalia,SOM,Total,TOT,Philippines,PHL,5
Somalia,SOM,Total,TOT,Poland,POL,13
Somalia,SOM,Total,TOT,Portugal,PRT,0
Somalia,SOM,Total,TOT,Puerto Rico,PRI,0
Somalia,SOM,Total,TOT,Qatar,QAT,1019
Somalia,SOM,Total,TOT,Reunion,REU,9
Somalia,SOM,Total,TOT,Romania,ROU,0
Somalia,SOM,Total,TOT,Russian Federation,RUS,0
Somalia,SOM,Total,TOT,Rwanda,RWA,95
Somalia,SOM,Total,TOT,Saint Helena,SHN,0
Somalia,SOM,Total,TOT,Saint Pierre and Miquelon,SPM,0
Somalia,SOM,Total,TOT,Samoa,WSM,0
Somalia,SOM,Total,TOT,San Marino,SMR,0
Somalia,SOM,Total,TOT,Sao Tome and Principe,STP,0
Somalia,SOM,Total,TOT,Saudi Arabia,SAU,20163
Somalia,SOM,Total,TOT,Senegal,SEN,0
Somalia,SOM,Total,TOT,Serbia,SRB,..
Somalia,SOM,Total,TOT,Serbia and Montenegro,SCG,11
Somalia,SOM,Total,TOT,Seychelles,SYC,0
Somalia,SOM,Total,TOT,Sierra Leone,SLE,0
Somalia,SOM,Total,TOT,Singapore,SGP,4
Somalia,SOM,Total,TOT,Slovak Republic,SVK,2
Somalia,SOM,Total,TOT,Slovenia,SVN,0
Somalia,SOM,Total,TOT,Solomon Islands,SLB,0
Somalia,SOM,Total,TOT,Somalia,SOM,0
Somalia,SOM,Total,TOT,South Africa,ZAF,1401
Somalia,SOM,Total,TOT,Spain,ESP,111
Somalia,SOM,Total,TOT,Sri Lanka,LKA,0
Somalia,SOM,Total,TOT,St. Kitts and Nevis,KNA,0
Somalia,SOM,Total,TOT,St. Lucia,LCA,0
Somalia,SOM,Total,TOT,St. Vincent and the Grenadines,VCT,0
Somalia,SOM,Total,TOT,Sudan,SDN,5202
Somalia,SOM,Total,TOT,Suriname,SUR,0
Somalia,SOM,Total,TOT,Swaziland,SWZ,3
Somalia,SOM,Total,TOT,Sweden,SWE,12936
Somalia,SOM,Total,TOT,Switzerland,CHE,4979
Somalia,SOM,Total,TOT,Syrian Arab Republic,SYR,269
Somalia,SOM,Total,TOT,"Taiwan, China",TWN,0
Somalia,SOM,Total,TOT,Tajikistan,TJK,0
Somalia,SOM,Total,TOT,Tanzania,TZA,718
Somalia,SOM,Total,TOT,Thailand,THA,83
Somalia,SOM,Total,TOT,Timor-Leste,TLS,0
Somalia,SOM,Total,TOT,Togo,TGO,0
Somalia,SOM,Total,TOT,Tokelau,TKL,0
Somalia,SOM,Total,TOT,Tonga,TON,0
Somalia,SOM,Total,TOT,Trinidad and Tobago,TTO,0
Somalia,SOM,Total,TOT,Tunisia,TUN,1
Somalia,SOM,Total,TOT,Turkey,TUR,25
Somalia,SOM,Total,TOT,Turkmenistan,TKM,0
Somalia,SOM,Total,TOT,Turks and Caicos Islands,TCA,0
Somalia,SOM,Total,TOT,Tuvalu,TUV,0
Somalia,SOM,Total,TOT,Uganda,UGA,152
Somalia,SOM,Total,TOT,Ukraine,UKR,0
Somalia,SOM,Total,TOT,United Arab Emirates,ARE,3293
Somalia,SOM,Total,TOT,United Kingdom,GBR,18001
Somalia,SOM,Total,TOT,United States,USA,36762
Somalia,SOM,Total,TOT,Uruguay,URY,3
Somalia,SOM,Total,TOT,Uzbekistan,UZB,0
Somalia,SOM,Total,TOT,Vanuatu,VUT,0
Somalia,SOM,Total,TOT,"Venezuela, RB",VEN,2
Somalia,SOM,Total,TOT,Vietnam,VNM,2
Somalia,SOM,Total,TOT,Virgin Islands (U.S.),VIR,0
Somalia,SOM,Total,TOT,"Virgin Islands, British",VGB,0
Somalia,SOM,Total,TOT,Wallis and Futuna,WLF,0
Somalia,SOM,Total,TOT,West Bank and Gaza,PSE,2
Somalia,SOM,Total,TOT,"Yemen, Rep.",YEM,0
Somalia,SOM,Total,TOT,Zambia,ZMB,2
Somalia,SOM,Total,TOT,Zimbabwe,ZWE,293
Syrian Arab Republic,SYR,Total,TOT,Algeria,DZA,45
Syrian Arab Republic,SYR,Total,TOT,Afghanistan,AFG,1
Syrian Arab Republic,SYR,Total,TOT,Albania,ALB,8
Syrian Arab Republic,SYR,Total,TOT,American Samoa,ASM,0
Syrian Arab Republic,SYR,Total,TOT,Andorra,AND,9
Syrian Arab Republic,SYR,Total,TOT,Angola,AGO,0
Syrian Arab Republic,SYR,Total,TOT,Anguilla,AIA,0
